excel_row,raw_label,mapped_label,pred_mapped_label,pred_raw_label,nearest_negative_mapped_label,nearest_negative_raw_label,d_pos,d_neg,margin,correct
817,3,5,5,3,7,1,0.08220902,0.10915681,0.013473894,True
818,4,4,2,8,2,8,0.053053714,0.039326947,-0.0068633836,False
819,6,6,0,0,0,0,0.03493169,0.017270891,-0.008830399,False
820,3,5,5,3,6,6,0.043615792,0.089627646,0.023005927,True
821,4,4,4,4,3,9,0.2497189,0.27354202,0.011911556,True
823,3,5,5,3,6,6,0.050780736,0.09636439,0.022791825,True
825,10,1,0,0,0,0,0.021959003,0.011408547,-0.005275228,False
826,6,6,0,0,0,0,0.04170337,0.017782805,-0.011960282,False
827,3,5,5,3,6,6,0.035512883,0.08167404,0.023080578,True
829,0,0,5,3,5,3,0.09073393,0.022255732,-0.0342391,False
830,4,4,3,9,3,9,0.2990481,0.22386257,-0.03759276,False
831,10,1,0,0,0,0,0.043825217,0.027210485,-0.008307366,False
832,0,0,5,3,5,3,0.052542597,0.023516105,-0.014513246,False
833,10,1,0,0,0,0,0.048425984,0.03146487,-0.008480556,False
834,8,2,2,8,4,4,0.31459835,0.3745258,0.029963717,True
835,8,2,2,8,4,4,0.025094802,0.050805897,0.0128555475,True
836,3,5,5,3,6,6,0.06788271,0.11429604,0.023206666,True
837,8,2,2,8,4,4,0.27609712,0.33541158,0.02965723,True
838,8,2,4,4,4,4,0.102605134,0.045515914,-0.02854461,False
839,4,4,4,4,2,8,0.022445245,0.08994332,0.033749036,True
840,4,4,2,8,2,8,0.102345765,0.05212213,-0.025111817,False
841,3,5,0,0,0,0,0.082122505,0.016413625,-0.032854438,False
842,3,5,5,3,6,6,0.017839305,0.062549144,0.02235492,True
843,0,0,0,0,1,10,0.04576843,0.061584946,0.007908259,True
844,0,0,0,0,1,10,0.013222641,0.03032036,0.0085488595,True
845,10,1,0,0,0,0,0.032661866,0.0201728,-0.0062445328,False
846,0,0,5,3,5,3,0.04956589,0.02369482,-0.012935534,False
847,0,0,0,0,1,10,0.06952851,0.08586021,0.0081658475,True
848,0,0,6,6,6,6,0.034502074,0.014124884,-0.010188594,False
849,10,1,0,0,0,0,0.06930836,0.053126607,-0.008090878,False
850,10,1,6,6,6,6,0.029004639,0.02589992,-0.0015523592,False
851,0,0,0,0,1,10,0.049636792,0.06612963,0.00824642,True
852,10,1,5,3,5,3,0.04438677,0.018239224,-0.013073773,False
853,10,1,0,0,0,0,0.062136903,0.0473062,-0.0074153524,False
854,10,1,5,3,5,3,0.076973766,0.02674548,-0.025114143,False
855,0,0,0,0,1,10,0.057902,0.07417171,0.008134853,True
856,0,0,5,3,5,3,0.049570605,0.024778891,-0.012395857,False
857,10,1,0,0,0,0,0.04580305,0.032345496,-0.0067287777,False
858,10,1,5,3,5,3,0.048106838,0.01796041,-0.015073214,False
859,0,0,0,0,1,10,0.05525686,0.07210859,0.008425865,True
860,10,1,0,0,0,0,0.025856983,0.0096704215,-0.008093281,False
861,0,0,0,0,1,10,0.031934954,0.047717255,0.00789115,True
862,0,0,5,3,5,3,0.05415479,0.020286916,-0.016933937,False
863,10,1,0,0,0,0,0.049738437,0.03465718,-0.0075406283,False
864,0,0,5,3,5,3,0.07461015,0.014659185,-0.029975483,False
865,10,1,0,0,0,0,0.05335699,0.03842568,-0.007465655,False
866,0,0,5,3,5,3,0.05153271,0.021728631,-0.01490204,False
867,0,0,0,0,1,10,0.027783602,0.04494926,0.008582829,True
868,0,0,6,6,6,6,0.039924268,0.01743789,-0.011243189,False
869,0,0,1,10,1,10,0.013047977,0.010919106,-0.0010644356,False
870,0,0,6,6,6,6,0.02893796,0.018371023,-0.0052834684,False
871,10,1,0,0,0,0,0.040890258,0.025932372,-0.007478943,False
872,0,0,5,3,5,3,0.05117707,0.022442663,-0.014367203,False
873,0,0,0,0,1,10,0.05127154,0.068338156,0.008533308,True
874,0,0,6,6,6,6,0.026264103,0.0075597567,-0.009352174,False
875,0,0,0,0,1,10,0.04773686,0.06453015,0.008396644,True
876,10,1,5,3,5,3,0.05264162,0.012687697,-0.01997696,False
877,10,1,0,0,0,0,0.050536275,0.0350162,-0.0077600367,False
878,0,0,6,6,6,6,0.04227864,0.01805348,-0.01211258,False
879,10,1,0,0,0,0,0.04304503,0.027779518,-0.0076327557,False
880,10,1,6,6,6,6,0.023909898,0.01796076,-0.0029745689,False
881,10,1,0,0,0,0,0.05491369,0.03926321,-0.007825239,False
882,0,0,6,6,6,6,0.05144906,0.026699644,-0.012374708,False
883,0,0,0,0,1,10,0.069057085,0.08612357,0.008533243,True
884,0,0,0,0,6,6,0.013804842,0.024110181,0.0051526697,True
885,0,0,0,0,1,10,0.06582501,0.08312978,0.008652385,True
886,10,1,6,6,6,6,0.033592302,0.02787671,-0.002857796,False
887,10,1,0,0,0,0,0.012773353,0.012023833,-0.00037476,False
888,0,0,6,6,6,6,0.032824323,0.01497177,-0.008926276,False
889,0,0,0,0,1,10,0.064341895,0.08144258,0.008550342,True
890,10,1,5,3,5,3,0.044123806,0.019105423,-0.012509191,False
891,0,0,0,0,1,10,0.050369967,0.0670657,0.008347867,True
892,0,0,5,3,5,3,0.052751396,0.023045877,-0.014852759,False
893,0,0,0,0,1,10,0.03342375,0.050503034,0.008539641,True
894,0,0,5,3,5,3,0.053073056,0.02254723,-0.015262913,False
895,0,0,0,0,1,10,0.052366044,0.06964267,0.008638313,True
896,0,0,5,3,5,3,0.0763769,0.01661472,-0.02988109,False
897,0,0,0,0,1,10,0.049797554,0.06635029,0.008276368,True
898,0,0,6,6,6,6,0.04772315,0.023160677,-0.012281237,False
899,0,0,0,0,1,10,0.055975895,0.07284928,0.008436693,True
900,10,1,5,3,5,3,0.058663037,0.014135029,-0.022264004,False
901,0,0,0,0,1,10,0.054841164,0.07185388,0.0085063595,True
902,0,0,6,6,6,6,0.024985053,0.012824161,-0.006080446,False
903,0,0,0,0,1,10,0.038755286,0.05498964,0.008117177,True
904,0,0,1,10,1,10,0.020189112,0.013745749,-0.0032216813,False
905,0,0,0,0,1,10,0.033976484,0.051049247,0.008536382,True
906,0,0,6,6,6,6,0.028506486,0.011412164,-0.008547161,False
907,0,0,0,0,1,10,0.056428295,0.07375429,0.008662997,True
908,0,0,6,6,6,6,0.022479678,0.0102428235,-0.006118427,False
909,0,0,0,0,1,10,0.049575005,0.06668391,0.008554453,True
910,0,0,0,0,6,6,0.018411322,0.023448454,0.0025185663,True
911,10,1,0,0,0,0,0.015586312,0.011341293,-0.0021225093,False
912,10,1,5,3,5,3,0.055754498,0.014170932,-0.020791784,False
913,0,0,0,0,1,10,0.04863198,0.06553166,0.008449841,True
914,0,0,5,3,5,3,0.05662863,0.020129267,-0.018249681,False
915,10,1,0,0,0,0,0.05144988,0.03571118,-0.00786935,False
916,10,1,5,3,5,3,0.06699516,0.021787383,-0.022603888,False
917,0,0,1,10,1,10,0.016085532,0.011835657,-0.0021249373,False
918,0,0,5,3,5,3,0.059237435,0.015831508,-0.021702964,False
919,0,0,0,0,1,10,0.05315775,0.07005235,0.008447299,True
920,10,1,5,3,5,3,0.061878357,0.016431013,-0.022723671,False
921,10,1,0,0,0,0,0.057146173,0.040553737,-0.008296218,False
922,0,0,6,6,6,6,0.03231055,0.012024738,-0.010142906,False
923,0,0,0,0,1,10,0.042477917,0.05911505,0.008318566,True
924,0,0,0,0,6,6,0.01880069,0.0189616,8.045416e-05,True
925,0,0,0,0,1,10,0.07397368,0.0912419,0.008634113,True
926,10,1,5,3,5,3,0.057761837,0.013207144,-0.022277346,False
927,0,0,0,0,1,10,0.058677632,0.07541609,0.008369228,True
928,0,0,1,10,1,10,0.018900389,0.013737099,-0.0025816448,False
929,10,1,0,0,0,0,0.043934073,0.027398665,-0.008267704,False
930,0,0,5,3,5,3,0.07702728,0.016564807,-0.030231237,False
931,0,0,0,0,1,10,0.023865547,0.03951434,0.007824397,True
932,0,0,0,0,1,10,0.014934187,0.021643464,0.0033546383,True
933,0,0,0,0,1,10,0.047617465,0.06448716,0.008434847,True
934,10,1,5,3,5,3,0.054395325,0.014079738,-0.020157794,False
935,10,1,0,0,0,0,0.05789428,0.041614357,-0.0081399605,False
936,0,0,5,3,5,3,0.04986433,0.023924,-0.012970164,False
937,0,0,0,0,1,10,0.022677777,0.038595665,0.007958944,True
938,10,1,5,3,5,3,0.04169308,0.018562611,-0.0115652345,False
939,10,1,0,0,0,0,0.059255656,0.04330146,-0.007977098,False
940,0,0,6,6,6,6,0.04919976,0.0260792,-0.01156028,False
941,0,0,0,0,1,10,0.024845941,0.040972207,0.008063133,True
942,0,0,6,6,6,6,0.016936084,0.015800463,-0.0005678106,False
943,10,1,0,0,0,0,0.03900657,0.024310628,-0.0073479703,False
944,0,0,5,3,5,3,0.048438746,0.024349013,-0.012044867,False
945,0,0,0,0,1,10,0.051587753,0.06901552,0.008713882,True
946,0,0,5,3,5,3,0.059352126,0.015391842,-0.021980142,False
947,0,0,0,0,1,10,0.045712005,0.061833266,0.00806063,True
948,0,0,5,3,5,3,0.07667641,0.01734296,-0.029666726,False
949,0,0,0,0,1,10,0.03996188,0.056862995,0.008450558,True
950,0,0,6,6,6,6,0.03723276,0.015089761,-0.011071499,False
951,0,0,0,0,1,10,0.07068659,0.088002525,0.008657966,True
952,0,0,6,6,6,6,0.021463927,0.010608972,-0.0054274774,False
953,0,0,0,0,1,10,0.027600678,0.042469814,0.0074345684,True
954,0,0,5,3,5,3,0.06921271,0.015205075,-0.02700382,False
955,0,0,0,0,1,10,0.053067382,0.07020133,0.008566974,True
956,0,0,6,6,6,6,0.030084008,0.015742915,-0.007170547,False
957,0,0,0,0,1,10,0.061265502,0.078360274,0.008547386,True
958,0,0,5,3,5,3,0.056368463,0.018161125,-0.019103669,False
959,0,0,0,0,1,10,0.015163144,0.024029475,0.0044331653,True
960,0,0,6,6,6,6,0.03538598,0.014271464,-0.0105572585,False
961,0,0,0,0,1,10,0.0395808,0.05642294,0.008421071,True
962,10,1,6,6,6,6,0.019626778,0.01532662,-0.0021500788,False
963,10,1,0,0,0,0,0.06007082,0.043311562,-0.008379629,False
964,10,1,5,3,5,3,0.072329625,0.023747304,-0.024291161,False
965,0,0,0,0,1,10,0.0077958866,0.015530109,0.0038671114,True
966,10,1,5,3,5,3,0.066498004,0.018857453,-0.023820275,False
967,10,1,0,0,0,0,0.052585367,0.036446437,-0.008069465,False
968,0,0,5,3,5,3,0.05109499,0.021522399,-0.014786296,False
969,0,0,0,0,1,10,0.009541893,0.022583187,0.0065206466,True
970,0,0,6,6,6,6,0.029233241,0.010564125,-0.009334559,False
971,0,0,5,3,5,3,0.05701748,0.019668456,-0.018674511,False
972,0,0,6,6,6,6,0.045489125,0.021551644,-0.01196874,False
973,10,1,5,3,5,3,0.06967082,0.019545125,-0.025062848,False
974,10,1,5,3,5,3,0.077955194,0.028734993,-0.0246101,False
975,0,0,5,3,5,3,0.062425137,0.01700146,-0.02271184,False
976,10,1,5,3,5,3,0.053732716,0.0142634725,-0.019734621,False
977,10,1,5,3,5,3,0.07793385,0.027020004,-0.025456922,False
978,0,0,5,3,5,3,0.065271325,0.014815561,-0.025227882,False
979,9,3,6,6,6,6,0.44622695,0.025105972,-0.21056049,False
980,0,0,6,6,6,6,0.03719854,0.013978853,-0.011609843,False
981,10,1,5,3,5,3,0.09448563,0.042460475,-0.026012579,False
982,10,1,5,3,5,3,0.0609165,0.015783891,-0.022566304,False
983,0,0,5,3,5,3,0.10103468,0.03359752,-0.03371858,False
984,0,0,5,3,5,3,0.08489219,0.02060569,-0.03214325,False
986,10,1,5,3,5,3,0.06740579,0.019474024,-0.023965884,False
987,0,0,5,3,5,3,0.11029029,0.04234525,-0.03397252,False
988,10,1,5,3,5,3,0.05379164,0.016973056,-0.018409291,False
989,0,0,5,3,5,3,0.08109757,0.015941575,-0.032578,False
990,0,0,5,3,5,3,0.05490515,0.01971165,-0.01759675,False
991,10,1,5,3,5,3,0.10607645,0.053569607,-0.02625342,False
992,10,1,6,6,6,6,0.031877033,0.023031699,-0.0044226674,False
993,0,0,6,6,6,6,0.04932839,0.023745395,-0.012791498,False
994,0,0,6,6,6,6,0.0327069,0.010409366,-0.011148768,False
995,0,0,5,3,5,3,0.084216036,0.017795246,-0.033210397,False
996,0,0,6,6,6,6,0.03797229,0.014714105,-0.0116290925,False
998,0,0,7,1,7,1,0.17291929,0.09986786,-0.036525715,False
1000,8,2,2,8,4,4,0.014771193,0.08164104,0.033434924,True
1001,9,3,2,8,2,8,0.80968267,0.23003797,-0.28982234,False
1002,8,2,2,8,4,4,0.16818956,0.22817113,0.029990785,True
1003,0,0,5,3,5,3,0.09613371,0.03344657,-0.03134357,False
1004,8,2,2,8,4,4,0.18639898,0.25267443,0.033137724,True
1005,0,0,5,3,5,3,0.121419005,0.053206086,-0.03410646,False
1006,10,1,7,1,7,1,0.169312,0.09442231,-0.037444845,False
1007,0,0,6,6,6,6,0.050821368,0.026378274,-0.012221547,False
1008,0,0,5,3,5,3,0.1362728,0.06780797,-0.034232415,False
1009,3,5,4,4,4,4,0.6571181,0.25659752,-0.20026028,False
1010,0,0,5,3,5,3,0.13144633,0.06355663,-0.033944853,False
1011,6,6,7,1,7,1,0.149442,0.1025827,-0.02342965,False
1012,10,1,7,1,7,1,0.15668024,0.10256548,-0.02705738,False
1013,10,1,7,1,7,1,0.15878813,0.094789594,-0.031999268,False
1014,9,3,2,8,2,8,0.7090164,0.13115376,-0.2889313,False
1015,9,3,2,8,2,8,0.6803568,0.104160056,-0.28809837,False
1016,0,0,5,3,5,3,0.123133264,0.054776892,-0.034178186,False
1017,10,1,7,1,7,1,0.17916234,0.08965905,-0.044751644,False
1018,10,1,5,3,5,3,0.11674702,0.06320956,-0.02676873,False
1019,10,1,7,1,7,1,0.1720232,0.09424316,-0.038890023,False
1020,0,0,5,3,5,3,0.0948625,0.03146962,-0.03169644,False
1021,10,1,5,3,5,3,0.15387346,0.10058868,-0.02664239,False
1022,0,0,5,3,5,3,0.06768264,0.01787731,-0.024902664,False
1023,0,0,5,3,5,3,0.1298748,0.061736256,-0.03406927,False
1024,0,0,5,3,5,3,0.10775787,0.040615417,-0.033571225,False
1025,10,1,7,1,7,1,0.18865515,0.086945795,-0.05085468,False
1026,0,0,5,3,5,3,0.13905878,0.07001945,-0.03451967,False
1027,9,3,5,3,5,3,0.34126076,0.0645831,-0.13833883,False
1028,9,3,5,3,5,3,0.34126076,0.0645831,-0.13833883,False
1029,10,1,5,3,5,3,0.09376345,0.041179866,-0.026291791,False
1030,0,0,5,3,5,3,0.05781243,0.021130811,-0.01834081,False
1031,0,0,5,3,5,3,0.11184511,0.043045156,-0.03439998,False
1032,3,5,5,3,6,6,0.06491817,0.11029188,0.022686858,True
1033,0,0,5,3,5,3,0.096302666,0.029073292,-0.033614688,False
1034,0,0,5,3,5,3,0.07931733,0.016244572,-0.031536378,False
1035,0,0,6,6,6,6,0.049343377,0.024507856,-0.012417761,False
1036,10,1,5,3,5,3,0.07703299,0.026760519,-0.025136236,False
1037,0,0,5,3,5,3,0.07543265,0.016605156,-0.029413749,False
1038,10,1,5,3,5,3,0.10088031,0.04820626,-0.026337026,False
1039,0,0,5,3,5,3,0.113507584,0.044607926,-0.03444983,False
1040,0,0,5,3,5,3,0.10149965,0.03449552,-0.033502065,False
1041,0,0,5,3,5,3,0.117531165,0.048725605,-0.03440278,False
1042,0,0,5,3,5,3,0.096730456,0.028394617,-0.03416792,False
1043,10,1,5,3,5,3,0.08070014,0.028311063,-0.026194537,False
1044,0,0,5,3,5,3,0.07286515,0.020755623,-0.026054764,False
1045,0,0,5,3,5,3,0.088235565,0.026432766,-0.030901399,False
1046,10,1,5,3,5,3,0.13951983,0.08703121,-0.026244309,False
1047,10,1,5,3,5,3,0.108904354,0.05548778,-0.026708286,False
1048,0,0,5,3,5,3,0.070094064,0.020920018,-0.024587024,False
1049,0,0,5,3,5,3,0.0744217,0.022953661,-0.025734019,False
1050,0,0,5,3,5,3,0.11985926,0.051447406,-0.03420593,False
1051,0,0,5,3,5,3,0.10878996,0.040679112,-0.034055423,False
1052,0,0,5,3,5,3,0.11467292,0.04663392,-0.0340195,False
1053,10,1,5,3,5,3,0.117374435,0.064359486,-0.026507474,False
1054,9,3,6,6,6,6,0.41953447,0.051217154,-0.18415865,False
1055,0,0,5,3,5,3,0.065657645,0.017255701,-0.024200972,False
1056,10,1,5,3,5,3,0.08419406,0.032700572,-0.025746742,False
1057,10,1,5,3,5,3,0.10096954,0.048400737,-0.0262844,False
1058,0,0,5,3,5,3,0.07633351,0.016540237,-0.029896636,False
1059,0,0,5,3,5,3,0.05412698,0.028017815,-0.013054583,False
1060,10,1,5,3,5,3,0.093835495,0.041962124,-0.025936686,False
1061,10,1,5,3,5,3,0.10020614,0.048322733,-0.025941702,False
1062,0,0,5,3,5,3,0.06959624,0.017960455,-0.025817892,False
1063,0,0,5,3,5,3,0.10379316,0.035475504,-0.034158826,False
1064,0,0,5,3,5,3,0.07536184,0.014166415,-0.030597713,False
1065,10,1,5,3,5,3,0.09987037,0.046808146,-0.026531111,False
1066,0,0,5,3,5,3,0.06287923,0.021078803,-0.020900212,False
1067,0,0,5,3,5,3,0.10524212,0.037556138,-0.03384299,False
1068,0,0,5,3,5,3,0.069265395,0.014112965,-0.027576216,False
1069,10,1,5,3,5,3,0.09808897,0.04548034,-0.026304316,False
1070,0,0,5,3,5,3,0.07891627,0.02325217,-0.027832048,False
1071,0,0,5,3,5,3,0.08720201,0.023590092,-0.031805962,False
1072,0,0,5,3,5,3,0.07207949,0.02080723,-0.02563613,False
1073,10,1,5,3,5,3,0.11540328,0.06253654,-0.026433371,False
1074,9,3,0,0,0,0,0.4709137,0.039146,-0.21588385,False
1075,0,0,5,3,5,3,0.10057946,0.035068426,-0.032755516,False
1077,10,1,5,3,5,3,0.10375033,0.051126033,-0.02631215,False
1078,0,0,5,3,5,3,0.07651474,0.012684291,-0.031915225,False
1079,0,0,5,3,5,3,0.08985344,0.023587639,-0.033132903,False
1080,10,1,5,3,5,3,0.082892284,0.031884402,-0.02550394,False
1081,10,1,5,3,5,3,0.108820386,0.05539073,-0.026714828,False
1082,0,0,5,3,5,3,0.099567465,0.03211835,-0.033724558,False
1083,0,0,5,3,5,3,0.113295734,0.04550946,-0.03389314,False
1084,0,0,5,3,5,3,0.11550428,0.047767993,-0.03386814,False
1085,0,0,5,3,5,3,0.0605766,0.026653355,-0.016961623,False
1086,0,0,5,3,5,3,0.1524873,0.0852203,-0.033633497,False
1087,9,3,5,3,5,3,0.32478574,0.0805579,-0.12211392,False
1088,0,0,5,3,5,3,0.157947,0.08984948,-0.034048762,False
1089,0,0,5,3,5,3,0.10426175,0.035833087,-0.034214333,False
1090,0,0,6,6,6,6,0.048275553,0.024018578,-0.012128487,False
1091,0,0,5,3,5,3,0.09092656,0.029139085,-0.030893736,False
1092,0,0,5,3,5,3,0.088059425,0.027204933,-0.030427247,False
1093,0,0,5,3,5,3,0.08204646,0.023670992,-0.029187731,False
1094,10,1,5,3,5,3,0.09340465,0.042428747,-0.025487952,False
1095,0,0,5,3,5,3,0.10444836,0.0364337,-0.034007333,False
1096,10,1,5,3,5,3,0.089533724,0.038589135,-0.025472295,False
1097,0,0,6,6,6,6,0.029354006,0.011099698,-0.009127154,False
1098,10,1,5,3,5,3,0.071627535,0.021264682,-0.025181428,False
1099,8,2,2,8,4,4,0.262366,0.32367468,0.030654341,True
1100,8,2,4,4,4,4,0.12570909,0.06862176,-0.028543662,False
1101,0,0,0,0,1,10,0.028951064,0.04580983,0.008429384,True
1102,0,0,6,6,6,6,0.03889264,0.016453695,-0.011219474,False
1103,0,0,0,0,1,10,0.04244649,0.06003765,0.00879558,True
1104,0,0,5,3,5,3,0.05912135,0.025576454,-0.016772449,False
1105,6,6,0,0,0,0,0.051090878,0.029642988,-0.010723945,False
1106,0,0,6,6,6,6,0.054209378,0.029627675,-0.012290851,False
1107,0,0,0,0,6,6,0.018652989,0.020314973,0.0008309921,True
1108,0,0,6,6,6,6,0.02580882,0.025308954,-0.00024993345,False
1109,6,6,0,0,0,0,0.051490836,0.03191491,-0.009787964,False
1110,0,0,6,6,6,6,0.032584354,0.020846356,-0.0058689993,False
1111,0,0,0,0,1,10,0.028553208,0.04571883,0.008582811,True
1112,0,0,0,0,6,6,0.027161693,0.039361615,0.0060999608,True
1114,0,0,6,6,6,6,0.03287158,0.015437522,-0.00871703,False
1115,4,4,4,4,2,8,0.030484056,0.0722817,0.020898823,True
1116,8,2,2,8,4,4,0.01679368,0.08615464,0.03468048,True
1117,0,0,6,6,6,6,0.024829403,0.012008203,-0.0064105997,False
1118,0,0,6,6,6,6,0.0345649,0.013506019,-0.010529442,False
1119,8,2,4,4,4,4,0.09587603,0.048609078,-0.023633476,False
1120,0,0,5,3,5,3,0.06401509,0.014243935,-0.024885578,False
1121,0,0,0,0,6,6,0.021286208,0.037861615,0.008287704,True
1122,0,0,5,3,5,3,0.08453816,0.017661085,-0.033438537,False
1123,0,0,6,6,6,6,0.018993132,0.015460242,-0.0017664451,False
1124,0,0,5,3,5,3,0.07975527,0.014842884,-0.032456193,False
1125,0,0,6,6,6,6,0.0225461,0.011731558,-0.005407271,False
1126,0,0,5,3,5,3,0.05465742,0.027428726,-0.013614346,False
1127,0,0,6,6,6,6,0.020952435,0.01397974,-0.0034863474,False
1128,0,0,6,6,6,6,0.04550648,0.020592242,-0.012457119,False
1129,0,0,0,0,6,6,0.017152812,0.018767074,0.0008071307,True
1130,0,0,5,3,5,3,0.07698636,0.0135672325,-0.031709563,False
1131,0,0,6,6,6,6,0.023211962,0.012057966,-0.005576998,False
1132,6,6,5,3,5,3,0.033537697,0.019558541,-0.006989578,False
1133,6,6,5,3,5,3,0.09307035,0.047724698,-0.022672826,False
1134,4,4,2,8,2,8,0.19611934,0.13231888,-0.031900227,False
1135,0,0,6,6,6,6,0.027316533,0.017525306,-0.0048956135,False
1136,4,4,4,4,2,8,0.06219042,0.11449823,0.026153903,True
1137,4,4,4,4,2,8,0.15715499,0.2150824,0.028963707,True
1138,0,0,6,6,6,6,0.016895335,0.015471893,-0.0007117209,False
1140,3,5,6,6,6,6,0.05055179,0.010054374,-0.020248707,False
1141,0,0,6,6,6,6,0.04481373,0.020504493,-0.012154618,False
1142,0,0,0,0,1,10,0.024841076,0.041677576,0.00841825,True
1143,0,0,6,6,6,6,0.04389371,0.020176273,-0.0118587185,False
1144,0,0,0,0,6,6,0.02618639,0.043392655,0.008603132,True
1145,0,0,5,3,5,3,0.0801261,0.013948158,-0.03308897,False
1146,0,0,0,0,1,10,0.015782122,0.032700732,0.008459305,True
1147,0,0,5,3,5,3,0.06353038,0.01487773,-0.024326324,False
1148,0,0,0,0,1,10,0.04309443,0.061193362,0.009049466,True
1149,0,0,6,6,6,6,0.029250795,0.007879014,-0.010685891,False
1150,0,0,6,6,6,6,0.03653537,0.013408308,-0.011563532,False
1151,0,0,5,3,5,3,0.060268875,0.015711289,-0.022278793,False
1152,0,0,6,6,6,6,0.032724038,0.01061678,-0.011053629,False
1153,0,0,5,3,5,3,0.07934601,0.013779514,-0.032783248,False
1154,0,0,5,3,5,3,0.064023994,0.013286129,-0.025368933,False
1155,0,0,5,3,5,3,0.07672194,0.013696465,-0.031512737,False
1156,0,0,0,0,1,10,0.022069573,0.039491802,0.0087111145,True
1157,0,0,5,3,5,3,0.057789076,0.021286791,-0.018251143,False
1158,0,0,0,0,1,10,0.0352454,0.053777542,0.009266071,True
1159,0,0,5,3,5,3,0.05182281,0.022329804,-0.014746504,False
1160,0,0,0,0,1,10,0.02531273,0.043051783,0.008869527,True
1161,3,5,0,0,0,0,0.077027425,0.013404031,-0.031811696,False
1162,0,0,0,0,1,10,0.036422495,0.05411703,0.008847268,True
1163,0,0,6,6,6,6,0.027030474,0.01445894,-0.0062857666,False
1164,0,0,0,0,1,10,0.07399849,0.09154923,0.008775372,True
1165,0,0,0,0,1,10,0.014674661,0.02838752,0.00685643,True
1166,6,6,0,0,0,0,0.050330594,0.02899053,-0.010670032,False
1167,0,0,6,6,6,6,0.043709774,0.020722065,-0.011493854,False
1168,0,0,0,0,1,10,0.04155591,0.059694674,0.009069381,True
1169,0,0,6,6,6,6,0.046810456,0.022232873,-0.012288791,False
1170,0,0,0,0,1,10,0.04929432,0.0668229,0.008764291,True
1171,0,0,6,6,6,6,0.04031294,0.016091717,-0.0121106105,False
1172,0,0,0,0,1,10,0.06422593,0.081736565,0.008755319,True
1173,0,0,6,6,6,6,0.0343987,0.012298914,-0.011049894,False
1174,0,0,0,0,1,10,0.061871216,0.07901799,0.008573387,True
1175,0,0,0,0,6,6,0.018307483,0.029532498,0.0056125075,True
1176,0,0,6,6,6,6,0.031883765,0.013636684,-0.0091235405,False
1177,0,0,5,3,5,3,0.074921675,0.015762215,-0.029579729,False
1178,0,0,6,6,6,6,0.047526028,0.023521744,-0.012002142,False
1179,0,0,5,3,5,3,0.07767387,0.02042048,-0.028626693,False
1180,9,3,6,6,6,6,0.45508954,0.027542911,-0.21377331,False
1181,0,0,6,6,6,6,0.031891495,0.011455743,-0.010217876,False
1182,0,0,6,6,6,6,0.02766829,0.010394165,-0.008637062,False
1183,0,0,0,0,6,6,0.020128516,0.02150306,0.00068727136,True
1184,0,0,5,3,5,3,0.09454335,0.027681854,-0.033430748,False
1185,0,0,6,6,6,6,0.037158873,0.013013882,-0.012072496,False
1186,0,0,5,3,5,3,0.053505886,0.025921943,-0.013791972,False
1187,0,0,0,0,6,6,0.016408661,0.017376564,0.00048395153,True
1188,0,0,5,3,5,3,0.07439657,0.017351538,-0.028522518,False
1189,0,0,5,3,5,3,0.07370753,0.014502476,-0.029602526,False
1190,0,0,5,3,5,3,0.07939922,0.01961757,-0.029890824,False
1191,6,6,6,6,0,0,0.017115047,0.01983631,0.0013606315,True
1192,3,5,5,3,6,6,0.06961997,0.11597099,0.023175512,True
1193,0,0,5,3,5,3,0.048825365,0.02343727,-0.012694047,False
1194,6,6,0,0,0,0,0.045769215,0.022514608,-0.011627303,False
1195,4,4,4,4,2,8,0.16597676,0.22965619,0.031839713,True
1196,0,0,0,0,1,10,0.022185247,0.040242422,0.0090285875,True
1197,4,4,4,4,2,8,0.08125682,0.13917646,0.028959818,True
1198,4,4,4,4,3,9,0.24698146,0.27622485,0.014621697,True
1199,0,0,0,0,1,10,0.02787435,0.04597161,0.00904863,True
1200,3,5,5,3,6,6,0.009404729,0.042029478,0.016312374,True
1202,4,4,4,4,2,8,0.1740751,0.23678182,0.031353362,True
1203,0,0,0,0,1,10,0.0106405765,0.01756091,0.003460167,True
1204,3,5,5,3,6,6,0.008150694,0.042261366,0.017055336,True
1205,0,0,0,0,1,10,0.012535353,0.030380081,0.008922365,True
1206,0,0,0,0,1,10,0.017750848,0.03561873,0.008933941,True
1207,0,0,0,0,1,10,0.009912314,0.027885737,0.0089867115,True
1208,0,0,1,10,1,10,0.019188566,0.013278988,-0.002954789,False
1209,0,0,0,0,1,10,0.046398744,0.06387009,0.008735672,True
1210,8,2,2,8,4,4,0.17687649,0.24062951,0.031876512,True
1211,0,0,0,0,1,10,0.024833804,0.040516973,0.007841584,True
1212,8,2,2,8,4,4,0.04328533,0.08955016,0.023132415,True
1213,0,0,0,0,1,10,0.0855329,0.10147334,0.007970218,True
1214,4,4,2,8,2,8,0.12933813,0.09897561,-0.015181258,False
1215,0,0,0,0,1,10,0.07918832,0.09601205,0.008411866,True
1216,3,5,1,10,1,10,0.053630803,0.00883926,-0.022395771,False
1217,0,0,0,0,1,10,0.053209834,0.069046214,0.00791819,True
1218,0,0,0,0,1,10,0.06508708,0.08210138,0.008507151,True
1219,0,0,0,0,1,10,0.03658319,0.051865987,0.0076413993,True
